status,paid_only,is_favor,frequency,progress,stat.question_id,stat.question__article__live,stat.question__article__slug,stat.question__article__has_video_solution,stat.question__title,stat.question__title_slug,stat.question__hide,stat.total_acs,stat.total_submitted,stat.frontend_question_id,stat.is_new_question,difficulty.level
,False,False,0,0,375,True,guess-higher-or-lower-number-ii,False,Guess Number Higher or Lower II,guess-number-higher-or-lower-ii,False,123085,251202,375,False,2
,False,False,0,0,374,True,guess-number-higher-or-lower,True,Guess Number Higher or Lower,guess-number-higher-or-lower,False,643528,1202516,374,False,1
,False,False,0,0,373,True,find-k-pairs-with-smallest-sums,False,Find K Pairs with Smallest Sums,find-k-pairs-with-smallest-sums,False,293797,735406,373,False,2
,False,False,0,0,372,,,,Super Pow,super-pow,False,71014,201887,372,False,2
,False,False,0,0,371,True,sum-of-two-integers,False,Sum of Two Integers,sum-of-two-integers,False,477232,919873,371,False,2
,False,False,0,0,368,True,largest-divisible-subset,False,Largest Divisible Subset,largest-divisible-subset,False,291051,642888,368,False,2
,False,False,0,0,367,True,valid-perfect-square,False,Valid Perfect Square,valid-perfect-square,False,603755,1383472,367,False,1
,False,False,0,0,365,,,,Water and Jug Problem,water-and-jug-problem,False,101412,250175,365,False,2
,False,False,0,0,363,True,max-sum-of-rectangle-no-larger-than-k,False,Max Sum of Rectangle No Larger Than K,max-sum-of-rectangle-no-larger-than-k,False,125240,283706,363,False,3
,False,False,0,0,357,,,,Count Numbers with Unique Digits,count-numbers-with-unique-digits,False,137830,260094,357,False,2
,False,False,0,0,355,,,,Design Twitter,design-twitter,False,175950,445839,355,False,2
,False,False,0,0,354,True,russian-doll-envelopes,False,Russian Doll Envelopes,russian-doll-envelopes,False,216739,584111,354,False,3
,False,False,0,0,352,True,data-stream-as-disjoint-intervals,False,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,False,108279,180368,352,False,3
,False,False,0,0,350,True,intersection-of-two-arrays-ii,False,Intersection of Two Arrays II,intersection-of-two-arrays-ii,False,1203548,2130682,350,False,1
,False,False,0,0,349,True,intersection-of-two-arrays,False,Intersection of Two Arrays,intersection-of-two-arrays,False,1204999,1617447,349,False,1
,False,False,0,0,347,True,top-k-frequent-elements,True,Top K Frequent Elements,top-k-frequent-elements,False,2098885,3343669,347,False,2
,False,False,0,0,345,True,reverse-vowels-of-a-string,True,Reverse Vowels of a String,reverse-vowels-of-a-string,False,838275,1578201,345,False,1
,False,False,0,0,344,True,reverse-string,True,Reverse String,reverse-string,False,2499559,3211060,344,False,1
,False,False,0,0,343,True,integer-break,False,Integer Break,integer-break,False,356644,591035,343,False,2
,False,False,0,0,342,True,power-of-four,False,Power of Four,power-of-four,False,662133,1379422,342,False,1
,False,False,0,0,341,True,flatten-nested-iterator,False,Flatten Nested List Iterator,flatten-nested-list-iterator,False,449208,696561,341,False,2
,False,False,0,0,338,True,counting-bits,False,Counting Bits,counting-bits,False,1098287,1402776,338,False,1
,False,False,0,0,337,True,house-robber-iii,False,House Robber III,house-robber-iii,False,380158,700688,337,False,2
,False,False,0,0,336,True,palindrome-pairs,False,Palindrome Pairs,palindrome-pairs,False,205452,581516,336,False,3
,False,False,0,0,335,,,,Self Crossing,self-crossing,False,34395,112761,335,False,3
,False,False,0,0,334,True,increasing-triplet-subsequence,False,Increasing Triplet Subsequence,increasing-triplet-subsequence,False,562120,1410005,334,False,2
,False,False,0,0,332,True,reconstruct-itinerary,False,Reconstruct Itinerary,reconstruct-itinerary,False,426994,987369,332,False,3
,False,False,0,0,331,True,verify-preorder-serialization-of-a-binary-tree,False,Verify Preorder Serialization of a Binary Tree,verify-preorder-serialization-of-a-binary-tree,False,140719,311162,331,False,2
,False,False,0,0,330,True,patching-array,False,Patching Array,patching-array,False,70971,169578,330,False,3
,False,False,0,0,329,True,longest-increasing-path-in-a-matrix,False,Longest Increasing Path in a Matrix,longest-increasing-path-in-a-matrix,False,522982,975119,329,False,3
,False,False,0,0,328,True,odd-even-linked-list,False,Odd Even Linked List,odd-even-linked-list,False,916020,1492056,328,False,2
,False,False,0,0,327,,,,Count of Range Sum,count-of-range-sum,False,76696,213514,327,False,3
,False,False,0,0,326,True,power-of-three,False,Power of Three,power-of-three,False,831593,1785755,326,False,1
,False,False,0,0,324,,,,Wiggle Sort II,wiggle-sort-ii,False,158530,461536,324,False,2
,False,False,0,0,322,True,coin-change,True,Coin Change,coin-change,False,1774880,4036776,322,False,2
,False,False,0,0,321,,,,Create Maximum Number,create-maximum-number,False,60631,201036,321,False,3
,False,False,0,0,319,True,bulb-switcher,False,Bulb Switcher,bulb-switcher,False,218161,413363,319,False,2
,False,False,0,0,318,True,maximum-product-of-word-lengths,False,Maximum Product of Word Lengths,maximum-product-of-word-lengths,False,216541,360931,318,False,2
,False,False,0,0,316,True,remove-duplicate-letters,False,Remove Duplicate Letters,remove-duplicate-letters,False,332078,668557,316,False,2
,False,False,0,0,315,True,count-of-smaller-numbers-after-self,False,Count of Smaller Numbers After Self,count-of-smaller-numbers-after-self,False,319029,751888,315,False,3
,False,False,0,0,313,,,,Super Ugly Number,super-ugly-number,False,128107,283189,313,False,2
,False,False,0,0,312,True,burst-balloons,False,Burst Balloons,burst-balloons,False,280726,477348,312,False,3
,False,False,0,0,310,True,minimum-height-trees,False,Minimum Height Trees,minimum-height-trees,False,369901,886030,310,False,2
,False,False,0,0,309,True,best-time-to-buy-and-sell-stock-with-cooldown,False,Best Time to Buy and Sell Stock with Cooldown,best-time-to-buy-and-sell-stock-with-cooldown,False,504610,867928,309,False,2
,False,False,0,0,307,True,range-sum-query-mutable,False,Range Sum Query - Mutable,range-sum-query-mutable,False,269275,657416,307,False,2
,False,False,0,0,306,,,,Additive Number,additive-number,False,90001,285103,306,False,2
,False,False,0,0,304,True,range-sum-query-2d-immutable,True,Range Sum Query 2D - Immutable,range-sum-query-2d-immutable,False,365649,669616,304,False,2
,False,False,0,0,303,True,range-sum-query-immutable,True,Range Sum Query - Immutable,range-sum-query-immutable,False,531671,837895,303,False,1
,False,False,0,0,301,True,remove-invalid-parentheses,False,Remove Invalid Parentheses,remove-invalid-parentheses,False,429684,890966,301,False,3
,False,False,0,0,300,True,longest-increasing-subsequence,False,Longest Increasing Subsequence,longest-increasing-subsequence,False,1668136,3012249,300,False,2
,False,False,0,0,299,True,bulls-and-cows,False,Bulls and Cows,bulls-and-cows,False,373638,742993,299,False,2
,False,False,0,0,297,True,serialize-and-deserialize-binary-tree,False,Serialize and Deserialize Binary Tree,serialize-and-deserialize-binary-tree,False,865336,1523455,297,False,3
,False,False,0,0,295,True,find-median-from-data-stream,False,Find Median from Data Stream,find-median-from-data-stream,False,780420,1503071,295,False,3
,False,False,0,0,292,True,nim-game,False,Nim Game,nim-game,False,375789,660858,292,False,1
,False,False,0,0,290,True,word-pattern,False,Word Pattern,word-pattern,False,707928,1683624,290,False,1
,False,False,0,0,289,True,game-of-life,True,Game of Life,game-of-life,False,467302,675738,289,False,2
,False,False,0,0,287,True,find-the-duplicate-number,False,Find the Duplicate Number,find-the-duplicate-number,False,1724343,2835841,287,False,2
,False,False,0,0,284,True,peeking-iterator,False,Peeking Iterator,peeking-iterator,False,219986,369610,284,False,2
,False,False,0,0,283,True,move-zeroes,True,Move Zeroes,move-zeroes,False,2950406,4776969,283,False,1
,False,False,0,0,282,True,expression-add-operators,False,Expression Add Operators,expression-add-operators,False,224294,562335,282,False,3
,False,False,0,0,279,True,perfect-squares,False,Perfect Squares,perfect-squares,False,849380,1549597,279,False,2
,False,False,0,0,278,True,first-bad-version,True,First Bad Version,first-bad-version,False,1678161,3778504,278,False,1
,False,False,0,0,275,True,h-index-ii,False,H-Index II,h-index-ii,False,203814,534423,275,False,2
,False,False,0,0,274,True,h-index,False,H-Index,h-index,False,457905,1174768,274,False,2
,False,False,0,0,273,False,integer-to-english-words,False,Integer to English Words,integer-to-english-words,False,379554,1239760,273,False,3
,False,False,0,0,268,True,missing-number,True,Missing Number,missing-number,False,2196714,3286012,268,False,1
,False,False,0,0,264,False,ugly-number-ii,False,Ugly Number II,ugly-number-ii,False,340879,737968,264,False,2
,False,False,0,0,263,True,ugly-number,False,Ugly Number,ugly-number,False,512247,1221565,263,False,1
,False,False,0,0,262,True,trips-and-users,False,Trips and Users,trips-and-users,False,181623,499162,262,False,3
,False,False,0,0,260,True,single-number-iii,False,Single Number III,single-number-iii,False,349967,511613,260,False,2
,False,False,0,0,258,True,add-digits,False,Add Digits,add-digits,False,784759,1178199,258,False,1
,False,False,0,0,257,True,binary-tree-paths,False,Binary Tree Paths,binary-tree-paths,False,723340,1135488,257,False,1
,False,False,0,0,242,True,valid-anagram,True,Valid Anagram,valid-anagram,False,3473914,5382571,242,False,1
,False,False,0,0,241,,,,Different Ways to Add Parentheses,different-ways-to-add-parentheses,False,219183,334918,241,False,2
,False,False,0,0,240,True,search-a-2d-matrix-ii,False,Search a 2D Matrix II,search-a-2d-matrix-ii,False,924656,1755735,240,False,2
,False,False,0,0,239,True,sliding-window-maximum,False,Sliding Window Maximum,sliding-window-maximum,False,1022431,2195264,239,False,3
,False,False,0,0,238,True,product-of-array-except-self,True,Product of Array Except Self,product-of-array-except-self,False,2605913,3933862,238,False,2
,False,False,0,0,237,True,delete-node-in-a-linked-list,False,Delete Node in a Linked List,delete-node-in-a-linked-list,False,1384277,1736495,237,False,2
,False,False,0,0,236,True,lowest-common-ancestor-of-a-binary-tree,False,Lowest Common Ancestor of a Binary Tree,lowest-common-ancestor-of-a-binary-tree,False,1619974,2600991,236,False,2
,False,False,0,0,235,True,lowest-common-ancestor-of-a-binary-search-tree,False,Lowest Common Ancestor of a Binary Search Tree,lowest-common-ancestor-of-a-binary-search-tree,False,1487319,2295411,235,False,2
,False,False,0,0,234,True,palindrome-linked-list,True,Palindrome Linked List,palindrome-linked-list,False,1917304,3603719,234,False,1
,False,False,0,0,233,True,number-of-digit-one,False,Number of Digit One,number-of-digit-one,False,92827,268375,233,False,3
,False,False,0,0,232,True,implement-queue-using-stacks,False,Implement Queue using Stacks,implement-queue-using-stacks,False,925127,1396399,232,False,1
,False,False,0,0,231,True,power-of-two,False,Power of Two,power-of-two,False,1304212,2731003,231,False,1
,False,False,0,0,230,True,kth-smallest-element-in-a-bst,False,Kth Smallest Element in a BST,kth-smallest-element-in-a-bst,False,1418921,1955251,230,False,2
,False,False,0,0,229,True,majority-element-ii,False,Majority Element II,majority-element-ii,False,674803,1310367,229,False,2
,False,False,0,0,228,True,summary-ranges,False,Summary Ranges,summary-ranges,False,556622,1098399,228,False,1
,False,False,0,0,227,True,basic-calculator-ii,False,Basic Calculator II,basic-calculator-ii,False,630684,1444506,227,False,2
,False,False,0,0,226,True,invert-binary-tree,True,Invert Binary Tree,invert-binary-tree,False,2051067,2663641,226,False,1
,False,False,0,0,225,True,implement-stack-using-queues,False,Implement Stack using Queues,implement-stack-using-queues,False,665731,1044707,225,False,1
,False,False,0,0,224,True,basic-calculator,False,Basic Calculator,basic-calculator,False,463175,1066037,224,False,3
,False,False,0,0,223,True,rectangle-area,False,Rectangle Area,rectangle-area,False,222333,481054,223,False,2
,False,False,0,0,222,True,count-complete-tree-nodes,False,Count Complete Tree Nodes,count-complete-tree-nodes,False,717233,1098532,222,False,1
,False,False,0,0,221,True,maximal-square,False,Maximal Square,maximal-square,False,680079,1459537,221,False,2
,False,False,0,0,220,True,contains-duplicate-iii,False,Contains Duplicate III,contains-duplicate-iii,False,252282,1108047,220,False,3
,False,False,0,0,219,True,contains-duplicate-ii,False,Contains Duplicate II,contains-duplicate-ii,False,930504,2059658,219,False,1
,False,False,0,0,218,True,the-skyline-problem,False,The Skyline Problem,the-skyline-problem,False,288374,675474,218,False,3
,False,False,0,0,217,True,contains-duplicate,False,Contains Duplicate,contains-duplicate,False,3956032,6411328,217,False,1
,False,False,0,0,216,True,combination-sum-iii,False,Combination Sum III,combination-sum-iii,False,508856,730091,216,False,2
,False,False,0,0,215,True,kth-largest-element-in-an-array,True,Kth Largest Element in an Array,kth-largest-element-in-an-array,False,2287661,3426456,215,False,2
,False,False,0,0,214,True,shortest-palindrome,False,Shortest Palindrome,shortest-palindrome,False,179872,537447,214,False,3
,False,False,0,0,213,True,house-robber-ii,False,House Robber II,house-robber-ii,False,749777,1785324,213,False,2
,False,False,0,0,212,True,word-search-ii,True,Word Search II,word-search-ii,False,654235,1802253,212,False,3
,False,False,0,0,211,True,add-and-search-word,False,Design Add and Search Words Data Structure,design-add-and-search-words-data-structure,False,633902,1400272,211,False,2
,False,False,0,0,210,True,course-schedule-ii,True,Course Schedule II,course-schedule-ii,False,1026623,2033466,210,False,2
,False,False,0,0,209,True,minimum-size-subarray-sum,False,Minimum Size Subarray Sum,minimum-size-subarray-sum,False,1035261,2196992,209,False,2
,False,False,0,0,208,True,implement-trie-prefix-tree,False,Implement Trie (Prefix Tree),implement-trie-prefix-tree,False,1031370,1582006,208,False,2
,False,False,0,0,207,True,course-schedule,False,Course Schedule,course-schedule,False,1554400,3323398,207,False,2
,False,False,0,0,206,True,reverse-linked-list,True,Reverse Linked List,reverse-linked-list,False,4117747,5376912,206,False,1
,False,False,0,0,205,True,isomorphic-strings,False,Isomorphic Strings,isomorphic-strings,False,1333579,2953263,205,False,1
,False,False,0,0,204,True,count-primes,False,Count Primes,count-primes,False,860577,2560767,204,False,2
,False,False,0,0,203,True,remove-linked-list-elements,False,Remove Linked List Elements,remove-linked-list-elements,False,1127807,2309062,203,False,1
,False,False,0,0,202,True,happy-number,False,Happy Number,happy-number,False,1453909,2590281,202,False,1
,False,False,0,0,201,True,bitwise-and-of-numbers-range,False,Bitwise AND of Numbers Range,bitwise-and-of-numbers-range,False,391262,834011,201,False,2
,False,False,0,0,200,True,number-of-islands,True,Number of Islands,number-of-islands,False,2719334,4569501,200,False,2
